,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1920-1929,1662,0,0,2,0,1,19,683,712,457,0,0,1,1,0,23,1,190,0,15
1930-1939,1435,0,0,0,1,1,23,647,591,511,0,1,0,3,0,15,4,177,2,13
1940-1949,1575,1,1,0,1,2,23,607,545,470,0,0,0,1,0,13,0,135,2,18
1950-1959,1264,1,0,0,2,0,38,547,632,582,1,0,2,0,0,10,0,131,2,16
1960-1969,1252,0,0,0,0,2,57,777,743,864,0,1,0,1,1,10,1,171,2,33
1970-1979,800,1,0,1,0,3,41,479,426,447,0,0,1,2,1,4,0,96,4,24
1980-1989,468,0,0,0,0,0,28,274,267,279,1,0,2,0,0,1,1,60,0,19
1990-1999,242,0,0,1,0,2,22,153,170,199,1,0,3,3,0,3,1,29,0,4
2000-2009,189,0,0,0,1,1,19,109,120,142,0,0,0,1,1,2,1,20,0,9
2010-2019,93,0,0,0,0,2,2,38,43,65,0,0,0,0,0,1,0,8,1,1
2020-2029,2,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
Total,8982,3,1,4,5,15,272,4315,4251,4016,3,2,9,12,3,82,9,1017,13,152
